id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9078632,Private room in Manhattan,42570179,Joanne,Manhattan,Washington Heights,40.83559,-73.94552,Private room,75,2,53,2018-06-29,1.18,1,0
8534267,STARTUP SPACE BROOKLYN,27974952,Alex,Brooklyn,East Flatbush,40.64487,-73.94919,Shared room,40,30,3,2017-01-01,0.07,7,360
32377751,Central Location in NYC - Walk to Central Park,38483415,Florentino,Manhattan,East Harlem,40.80108,-73.94601999999999,Private room,79,1,9,2019-05-25,2.23,4,365
14036117,Comfortable 1BR with Laundry NYC,84071996,Clayton,Manhattan,Washington Heights,40.85519,-73.92705,Private room,40,3,3,2018-09-01,0.09,1,171
36106887,Simple + Cute + Spacious Studio (Perfect for 1-2),102848162,Daniel,Manhattan,Upper West Side,40.78627,-73.97995,Entire home/apt,149,1,1,2019-07-03,1.0,1,189
19675121,Sunny Bushwick Bungalow,70506872,Kyle,Brooklyn,Bushwick,40.69915,-73.93743,Private room,52,4,4,2017-09-30,0.18,2,0
7692660,Prolonged Traveler's Dream(a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,40.81229,-73.88887,Private room,40,30,19,2019-06-29,0.4,6,287
29262635,"Modern 2 Bedroom, Brooklyn Apt! Amazing Amenities!",220468724,Yngrid,Brooklyn,Bedford-Stuyvesant,40.6775,-73.92281,Entire home/apt,149,2,73,2019-07-07,8.62,1,93
32045403,Comfortable Private Room in Crown Heights,64213111,Meir,Brooklyn,Prospect-Lefferts Gardens,40.66088,-73.94363,Private room,50,2,0,,,1,0
12759453,The Clean Comfortable Modern Lounge,48671504,Albert,Queens,Cambria Heights,40.68891,-73.73531,Entire home/apt,79,2,90,2019-06-24,2.35,1,331
1538077,New Listing!  Terrific Price.,8200820,Valerie,Brooklyn,Greenpoint,40.71938,-73.95136,Private room,50,2,11,2014-02-03,0.16,2,157
25625417,The Palace of Perhaps (Bushwick / Ridgewood),21061846,Briana,Queens,Ridgewood,40.69943,-73.90711999999999,Private room,40,2,13,2019-06-28,0.99,1,0
30109151,Large Open Brooklyn Loft,4445708,Kirsten,Brooklyn,Bedford-Stuyvesant,40.69137,-73.96,Entire home/apt,118,2,6,2019-02-18,0.89,1,67
21649695,Spacious Manhattan Apt minutes from Time Square,115589496,Simona & Matther,Manhattan,Hell's Kitchen,40.75976,-73.9955,Entire home/apt,140,2,26,2018-12-31,1.41,1,0
21740756,Brooklyn Large private room  (near Manhattan),90058061,Siyi,Brooklyn,Sunset Park,40.66035,-73.99794,Private room,45,7,2,2018-04-15,0.1,1,0
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,2019-06-27,1.34,3,272
21474885,LAVISHING COMFORT  IN BROOKLYN BROWNSTONE NYC,2015914,Majar,Brooklyn,Bushwick,40.68818,-73.91519,Private room,75,3,2,2019-06-30,1.2,8,365
20164634,Quiet 1BR in Ft Greene! Close to Ft Greene park,12586279,Sophia,Brooklyn,Fort Greene,40.68841,-73.97283,Entire home/apt,110,2,5,2017-11-23,0.22,1,0
6255407,Cozy & Bright 1 Bedroom,8095903,Christelle,Manhattan,Harlem,40.82903,-73.94123,Entire home/apt,100,1,2,2015-08-26,0.04,1,0
14529806,Designer Studio in the Heart of Harlem,4548229,Brinton,Manhattan,Harlem,40.80637,-73.94544,Private room,149,30,84,2019-05-18,2.43,4,337
34686108,Modern Upperwest Side Condo,259952789,David,Manhattan,Harlem,40.80317,-73.95559,Entire home/apt,350,1,2,2019-07-06,1.22,1,85
21612193,"Private Room in 19th Century Townhome, Mott Haven",67396790,Shannon,Bronx,Mott Haven,40.8118,-73.92263,Private room,54,1,9,2018-01-28,0.46,1,0
10125213,"Cozy, Artistic Room with Comfy Bed",15109029,Zane,Manhattan,East Harlem,40.80197,-73.93888000000001,Private room,55,1,0,,,1,0
4472978,Charming Studio in a Great location,5800619,Catia,Manhattan,Hell's Kitchen,40.75531,-73.99945,Entire home/apt,195,1,136,2019-07-05,2.94,1,203
740823,Beautiful private Apt-15m Manhattan (3rd Room),570882,Eldad & Paulina,Brooklyn,Bushwick,40.70226,-73.92797,Private room,50,2,27,2019-06-12,0.35,1,2
13477118,Artistic Escape in Brooklyn,77135414,Brett,Brooklyn,Williamsburg,40.70742,-73.94315999999999,Entire home/apt,92,2,11,2019-06-23,0.31,1,7
32278370,Furnished room in a nice apt 20 mins to Manhattan,212151296,Ella,Queens,Rego Park,40.72871,-73.86014,Private room,54,2,10,2019-07-01,2.34,1,319
10212862,"Tranquil Room in Airy, Sunny Bushwick Loft",2109282,Olga,Brooklyn,Bushwick,40.69688,-73.93448000000001,Private room,55,14,2,2016-09-04,0.06,1,0
14917475,"RENOVATED 2-Bedroom, Near subway, comfy & cosy!",93734865,Caroline,Brooklyn,Bushwick,40.68312,-73.9086,Entire home/apt,85,30,42,2019-02-28,1.24,1,355
9888174,2-bd apt 20min metro to Manhattan,56326,Mehrnoush,Brooklyn,Flatbush,40.65234,-73.95329,Entire home/apt,155,1,1,2016-01-06,0.02,1,0
21607402,Spacious Master Bedroom Exposed Brick in Harlem,22296461,Brandi,Manhattan,Harlem,40.81866,-73.93796,Private room,50,1,8,2017-12-31,0.4,1,0
20581823,"NO XTRA  FEES: Big single room, work station, TV",82889379,Shera,Bronx,Wakefield,40.89756,-73.85639,Private room,50,1,130,2019-06-28,5.76,4,148
28738642,4th Floor en-suite Bath Room,216772639,Ling,Brooklyn,Borough Park,40.63378,-74.00599,Private room,60,1,7,2019-06-04,0.76,7,179
23325238,☀ Beautiful & Quiet ☀TIMES SQUARE ☀ 2 BDR Apt ☀,5201405,Rob,Manhattan,Hell's Kitchen,40.76155,-73.98687,Entire home/apt,295,2,71,2019-07-03,4.25,1,89
34173579,Quiet and cozy 1 bedroom apartment,78261482,Petr,Manhattan,Hell's Kitchen,40.76085,-73.99221999999999,Entire home/apt,168,3,2,2019-07-01,1.13,2,4
31854564,Three Bedroom / 2.5 Restroom In Warm Relaxing Home,238733096,Roy,Queens,Richmond Hill,40.68378,-73.83136,Entire home/apt,175,2,7,2019-06-23,2.88,2,345
3067062,Musician's Private Room,5317082,Kells,Brooklyn,Williamsburg,40.71477,-73.94105,Private room,100,21,10,2019-07-04,0.17,2,14
35686069,Perfect Two Bed Railroad Style Apartment,254422852,Ben,Manhattan,East Harlem,40.79522,-73.93918000000001,Entire home/apt,225,4,2,2019-06-29,2.0,1,289
18877341,One bedroom with private roof deck,4175606,Wilder,Brooklyn,Bushwick,40.69671,-73.92628,Entire home/apt,100,4,25,2019-06-12,1.05,1,56
28221653,Private Bedroom in Super Comfortable NYC Apt.,160611440,Fran,Manhattan,Upper West Side,40.79912,-73.97064,Private room,95,1,11,2019-06-05,1.11,1,0
8016747,Modern Manhattan Oasis,1444040,Ethan,Manhattan,Lower East Side,40.72126,-73.98482,Entire home/apt,109,1,76,2016-09-29,1.65,1,0
141154,Affordable Furnished Apartment,686768,Mark,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire home/apt,120,3,232,2019-06-22,2.41,1,221
33226517,Spacious Room w/ oversized closet in East Harlem,39823351,Geli,Manhattan,East Harlem,40.79415,-73.94156,Private room,90,4,10,2019-07-03,3.53,1,24
12814997,Sunny room with a/c in new building,13007287,Brandon,Brooklyn,Bedford-Stuyvesant,40.68147,-73.95814,Private room,70,3,36,2017-06-23,0.95,1,0
17268111,Lighted Luxury Studio!,40821640,Alina,Queens,Forest Hills,40.72737,-73.85155999999999,Entire home/apt,50,27,0,,,1,0
10901062,Stylish Windsor Terrace flat,836911,Cathy,Brooklyn,Windsor Terrace,40.65636,-73.97945,Entire home/apt,150,4,1,2016-03-30,0.03,3,0
28833410,Bright two bedroom apartment in Soho,40394752,Vanya,Manhattan,SoHo,40.72277,-74.00464000000001,Entire home/apt,275,5,6,2019-06-25,0.71,2,9
4586330,Artist Loft in Greenpoint/Williamsb,23677128,Darby,Brooklyn,Greenpoint,40.72712,-73.95499000000001,Private room,80,1,0,,,1,0
2974433,Stylish Williamsburg Loft Apartment,2363988,Mads,Brooklyn,Williamsburg,40.70775,-73.94214000000001,Private room,100,5,2,2018-01-03,0.07,1,0
4885975,Large Bedroom by Grand Central Station in NYC,21817218,Jason,Manhattan,Midtown,40.75163,-73.9722,Private room,90,7,27,2018-08-09,0.5,1,35
33188757,GORGEOUS 1-bdrm with PRIVATE YARD & washer/dryer,249881559,Christopher,Brooklyn,Williamsburg,40.71594,-73.9402,Entire home/apt,135,2,9,2019-06-27,3.86,1,162
33957038,A Beautiful Williamsburg Apartment Available Today,252575404,Yeshe,Brooklyn,Williamsburg,40.71009,-73.95841999999999,Private room,90,3,4,2019-07-02,3.53,1,63
18866187,Carroll Gardens Modern Sunny Loft,4463379,Katy,Brooklyn,Gowanus,40.67718,-73.99656,Entire home/apt,350,3,0,,,1,0
16528572,East Williamsburg private room w/ backyard access,67925153,DeAnna,Brooklyn,Williamsburg,40.705090000000006,-73.93321999999999,Private room,45,1,8,2017-04-08,0.26,1,0
19284253,2A,17770287,Nina,Manhattan,Midtown,40.75077,-73.9814,Entire home/apt,145,30,4,2018-11-30,0.18,14,207
28367264,Spacious 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,Murray Hill,40.7442,-73.97355,Entire home/apt,174,29,0,,,96,311
9694297,Private room in Historic Queens NY,50064597,David,Queens,Woodhaven,40.69472,-73.84855999999999,Private room,45,2,5,2017-08-21,0.12,1,0
9578683,Cozy room in the heart of LES,49511227,Alex,Manhattan,Chinatown,40.71668,-73.98954,Private room,92,1,120,2018-03-19,2.74,2,0
12358495,Beautiful 1 bed Apt in Midtown!,16596850,Robby,Manhattan,Midtown,40.75761,-73.96217,Entire home/apt,300,1,0,,,1,0
20186021,"Bright, clean, cosy room in the heart of Brooklyn!",94113622,Darlene,Brooklyn,Bushwick,40.68252,-73.90651,Private room,60,3,2,2017-08-29,0.09,2,165
10033868,NICE 2 BED APT NEAR TIME SQUARE,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.762440000000005,-73.99295,Entire home/apt,166,30,7,2019-01-03,0.18,31,195
21667733,A room with a view,28369674,Ramond,Brooklyn,Williamsburg,40.70551,-73.93454,Private room,67,3,33,2019-05-23,1.66,2,127
21513143,Airy Ridgewood Brownstone,70035028,Rebecca And Jolie,Queens,Ridgewood,40.70341,-73.89624,Private room,48,2,39,2019-06-28,1.91,1,231
7790838,"Quiet, Charming Studio in UES",17550956,Kelsie,Manhattan,Upper East Side,40.77357,-73.94729,Entire home/apt,142,2,48,2019-04-27,1.02,1,329
34417846,Fantastic Duplex LOFT 2BED/1.5BATH by Metro,258629654,Joseph,Manhattan,Kips Bay,40.7447,-73.97959,Entire home/apt,299,6,8,2019-07-05,4.36,1,158
27255936,"Cozy Room, 2 min Times Square, centrally located",84825183,Antoine,Manhattan,Hell's Kitchen,40.76243,-73.99078,Private room,95,3,3,2018-08-05,0.26,1,5
9596608,Family friendly upper west side apt,4931159,Rob,Manhattan,Upper West Side,40.7924,-73.97265,Entire home/apt,85,4,17,2019-04-21,0.55,1,0
16506121,Beautifully private furnished room,108464471,Jeremiah,Bronx,Longwood,40.8179,-73.91456,Private room,100,6,0,,,1,365
18170615,Private room/Columbia/Central park,75810157,Antong,Manhattan,Morningside Heights,40.80416,-73.96538000000001,Private room,99,4,3,2017-06-29,0.11,1,0
33428571,Beautiful sunny bedroom in central Williamsburg,6080376,Leah,Brooklyn,Williamsburg,40.71322,-73.94655,Private room,74,1,18,2019-07-01,5.4,1,49
3989564,Brooklyn Garden Apartment ,1272714,Arielle,Brooklyn,Bedford-Stuyvesant,40.68313,-73.9413,Entire home/apt,119,2,209,2019-06-19,3.62,1,241
3499326,"Sunny, Tall Artsy Loft @ Williamsburg",380728,Ligeia,Brooklyn,Williamsburg,40.71119,-73.96703000000001,Private room,77,6,17,2015-09-01,0.29,1,188
6326410,Stylish 1 bed room in the East Village,32922532,Jillian,Manhattan,East Village,40.73069,-73.98515,Entire home/apt,150,3,107,2019-06-23,2.16,1,99
25209061,Spacious and Clean bedroom in modern apt,51091522,Carissa,Manhattan,East Harlem,40.787690000000005,-73.94691,Private room,76,1,0,,,1,0
23662887,Welcoming space w/ private room in Upper Manhattan,20618692,Mytasha,Manhattan,Washington Heights,40.83711,-73.94438000000001,Private room,90,1,32,2019-05-06,2.02,1,5
1929321,Quiet 1br in a Mansion!,9991075,Erika,Brooklyn,Clinton Hill,40.68492,-73.96669,Entire home/apt,130,1,16,2017-04-17,0.38,2,0
6741094,Gorgeous Luxury Apartment,35299368,Adriana,Manhattan,Murray Hill,40.74798,-73.9814,Private room,200,1,1,2015-06-21,0.02,1,0
32611480,Modern Luxury Private Room Steps from subway,218407281,Sahar,Manhattan,East Harlem,40.80551,-73.93654000000001,Private room,75,2,3,2019-05-24,1.17,1,332
22588755,Amazing Room w/Workspace - Williamsburg,53821850,Jermaine,Brooklyn,Williamsburg,40.706990000000005,-73.94604,Private room,80,1,62,2019-06-23,4.83,2,58
27761683,"Clean Cozy Room, Queens-5 min walk to subway (R/M)",199524563,Bei,Queens,Rego Park,40.72678,-73.86218000000001,Private room,55,2,25,2019-06-22,2.37,3,38
27871248,"Clean, Cozy Home in Perfect Park Slope Location",106063627,Young Jean,Brooklyn,Park Slope,40.68178,-73.97957,Entire home/apt,130,120,0,,,1,0
30027892,Stunning Garden Apartment in Prospect Heights,91851098,Matthew,Brooklyn,Prospect Heights,40.67786,-73.97029,Entire home/apt,110,2,5,2019-04-26,0.89,1,0
34707625,Dikeman comfort is a very special Airbnb !!!!,261779182,Torrey,Brooklyn,Red Hook,40.67522,-74.01139,Shared room,38,1,1,2019-06-26,1.0,2,179
5261913,"Small, Comfortable Bedroom w/Private Bathrm for 2",27238076,Stephanie,Manhattan,Hell's Kitchen,40.76432,-73.98599,Private room,135,2,195,2019-06-28,3.69,1,241
23122597,"Brand new two-bedroom apt. in Bensonhurst, Bklyn!",79305630,Elvira,Brooklyn,Gravesend,40.59868,-73.99202,Entire home/apt,148,4,26,2019-07-05,1.68,2,92
31953043,Lincoln Center Stunning One Bedroom,239571340,Alice,Manhattan,Hell's Kitchen,40.76516,-73.99205,Private room,180,1,0,,,1,83
36382381,Spacious studio in the heart of downtown Astoria,273570019,Khaled,Queens,Astoria,40.76349,-73.92577,Private room,75,1,0,,,1,359
2431607,"Bright, Airy Room Share for 2",4973668,Gloria,Brooklyn,Bedford-Stuyvesant,40.68642,-73.9344,Shared room,25,5,76,2019-06-06,1.22,3,258
30562589,Gut renovated one bedroom in Brooklyn!,51596064,Toma,Brooklyn,East Flatbush,40.64487,-73.94711,Entire home/apt,70,1,23,2019-01-28,3.27,1,0
28811035,New York House,217293060,Mohan,Manhattan,Greenwich Village,40.73278,-73.99712,Entire home/apt,175,90,0,,,4,311
7132891,Bohemian & Chic Apartment.,23988743,Rachid,Brooklyn,Bushwick,40.69319,-73.92375,Private room,75,2,22,2019-06-04,0.46,1,362
27852017,Your Private Safe-Clean Haven w/Private Bath,206884583,Haidy,Bronx,Pelham Bay,40.84633,-73.83029,Private room,80,2,28,2019-06-25,2.69,1,78
11792006,"Spacious, Sunny Brooklyn 2BR Duplex Apartment",1850179,Tyson,Brooklyn,Bedford-Stuyvesant,40.68265,-73.94466,Entire home/apt,145,4,18,2019-01-01,0.49,1,0
15798809,"Private, Comfortable and Big Room89",102218558,Luz Dary,Queens,Jackson Heights,40.75523,-73.88418,Private room,70,1,52,2018-07-22,1.61,1,0
10386831,Cozy Room in Boerum Hill,15895218,Amy,Brooklyn,Gowanus,40.68444,-73.98846999999999,Private room,62,2,1,2016-01-18,0.02,2,0
9424217,"Monthly+. Quiet, Upscale Neighborhood",12122228,Joseph,Manhattan,Upper East Side,40.77557,-73.94615,Private room,62,30,0,,,1,174
9836642,Spacious & upscale room (Long-term),50656310,Adam,Manhattan,Hell's Kitchen,40.76487,-73.99143000000001,Private room,60,21,0,,,1,0
19239928,"Bright UES Studio, avail short or long term",5530093,Natallia,Manhattan,Upper East Side,40.76327,-73.9612,Entire home/apt,180,6,5,2017-11-07,0.21,1,0
28226667,BP- BEAUTIFUL COZY  ROOM FOR 2 NEAR MANHATTAN wifi,213208277,Darry,Brooklyn,Borough Park,40.64189,-73.99356999999999,Private room,60,5,5,2019-07-01,0.53,8,364
33852169,Large East Village Private Room & Private bathroom,37792599,Moji,Manhattan,East Village,40.72485,-73.98422,Private room,119,2,3,2019-05-24,1.32,1,2
30770830,One Bdrm Apt in Charming South Harlem Brownstone,208477013,Bill,Manhattan,Harlem,40.80442,-73.94756,Entire home/apt,125,2,7,2019-07-01,1.12,1,24
7069743,Private Bedroom in Shared Apartment,17475096,Rosemary,Brooklyn,Flatbush,40.65192,-73.96023000000001,Private room,75,1,0,,,2,0
34344713,Cozy spacious 1 be avail for June,164907052,Elise,Manhattan,East Harlem,40.785990000000005,-73.94256,Private room,45,14,0,,,1,2
27831194,Bright 1BR in Sutton Place by Sonder,12243051,Sonder,Manhattan,Midtown,40.75498,-73.96426,Entire home/apt,212,29,0,,,96,203
33579970,Spacious and sunny one bedroom,64898741,Pete,Queens,Long Island City,40.75912,-73.92903000000001,Entire home/apt,130,3,2,2019-06-09,1.43,2,0
4187387,Beautiful Studio in posh Upper East,20289059,Cristina,Manhattan,Upper East Side,40.7661,-73.9573,Entire home/apt,139,2,160,2019-06-27,2.76,1,248
411918,"3 BR apartment Crown Heights, BKLYN",2050338,Verena,Brooklyn,Crown Heights,40.66924,-73.94406,Entire home/apt,160,5,125,2019-07-02,1.47,3,169
30347852,Huge room in Bushwick apt. 20 mins from Manhattan,40004714,Ruth,Brooklyn,Bushwick,40.695040000000006,-73.93061,Private room,50,2,13,2019-06-23,1.83,2,11
16442834,Modern 1-bedroom apartment in Fordham,2422554,Brais,Bronx,University Heights,40.86084,-73.90288000000001,Entire home/apt,110,7,0,,,2,40
10000470,Charming and CLEAN Room!!,51374331,Daniel,Brooklyn,Bedford-Stuyvesant,40.68512,-73.93893,Private room,57,2,175,2019-06-28,4.08,1,38
444171,Upper Duplex in Brooklyn Brownstone,2206506,James,Brooklyn,Bedford-Stuyvesant,40.68813,-73.92817,Entire home/apt,189,7,7,2017-04-17,0.1,2,303
6942211,Sunny UWS Apt Steps to Central Park,10124757,Ning,Manhattan,Upper West Side,40.78905,-73.96748000000001,Entire home/apt,185,8,3,2016-01-03,0.06,1,0
5918053,1 Quiet Private Room in Heart of Soho!,2938204,Veronica,Manhattan,SoHo,40.72741,-74.00178000000001,Private room,142,5,8,2017-12-21,0.16,1,188
30468177,Sunny apartment in the heart of Williamsburg,4765019,Xavier,Brooklyn,Williamsburg,40.7198,-73.95741,Entire home/apt,150,3,9,2019-06-30,1.44,1,0
1049224,Beautiful duplex in a brownstone,1740216,Laura,Manhattan,Harlem,40.81241,-73.94371,Entire home/apt,190,30,31,2018-01-04,0.43,2,84
19030149,"Beautiful, Comfortable Apt. in Convenient Location",182461,Jose,Queens,Ozone Park,40.67488,-73.85568,Entire home/apt,110,3,81,2019-06-30,3.33,2,9
34622133,Newly Renovated Place 47 Buffalo 1F Room#1,260072882,Sammy,Brooklyn,Bedford-Stuyvesant,40.67771,-73.92356,Private room,60,1,6,2019-07-07,3.53,2,77
23988427,Chill in Bushwick,64194344,Glynn,Brooklyn,Bushwick,40.70226,-73.92895,Private room,55,1,0,,,1,0
10855464,"A Spacious, Bright Brooklyn Bedroom",790177,Erin,Brooklyn,Sunset Park,40.64553,-74.00220999999999,Private room,40,2,119,2017-11-01,2.88,1,0
11011567,Sweet & Bright Two Bedroom Artist Flat Brooklyn,22861935,Jessica,Brooklyn,Columbia St,40.68443,-74.00392,Entire home/apt,162,3,37,2019-05-20,1.06,1,22
13937701,Entire Spacious Artist Apartment,36438456,Marco,Manhattan,Washington Heights,40.83625,-73.93915,Entire home/apt,140,2,10,2017-08-03,0.28,1,0
35526392,Charming 1.5 Bed Apartment Upper East Side,129443696,Andrea,Manhattan,Upper East Side,40.7739,-73.94803,Entire home/apt,250,7,0,,,1,44
21058573,Beautiful Cypress Hills apt,14719992,Yoni,Brooklyn,Cypress Hills,40.67966,-73.89028,Entire home/apt,106,1,2,2018-11-04,0.11,3,0
27438452,TAO (The Ascending Oasis),204684505,David,Brooklyn,East Flatbush,40.63558,-73.94929,Entire home/apt,199,3,9,2019-05-08,0.81,1,353
34938410,(E) Private Queen Room LGA JFK Manhattan 15m,263053182,Fmny,Queens,Rego Park,40.72655,-73.86697,Private room,70,1,0,,,10,112
16914299,Friendly and well located place to get away,26538766,Tristan,Brooklyn,Park Slope,40.6675,-73.97694,Entire home/apt,120,1,5,2018-04-10,0.18,2,0
19603487,"Bright Private Space, Central Harlem, NYC",137829485,Barron,Manhattan,Harlem,40.81232,-73.94112,Private room,45,7,1,2018-03-17,0.06,1,17
35652031,Comfortable private bedroom in Apartment,13830544,Renee,Brooklyn,Bedford-Stuyvesant,40.695240000000005,-73.93234,Private room,54,4,2,2019-06-24,2.0,3,330
15678623,"Spacious and Homey 2 bedroom, Express Subway Stop",3137269,Rosy,Brooklyn,Crown Heights,40.67587,-73.93175,Entire home/apt,130,3,7,2017-05-08,0.21,1,0
292266,Sunny and spacious bedroom,1513294,Urszula,Brooklyn,Bushwick,40.69755,-73.91187,Private room,50,60,17,2019-04-01,0.19,2,74
15929281,new Private room Near Tompkins square park,1810885,Alex,Manhattan,East Village,40.72468,-73.9783,Private room,85,3,48,2019-06-24,1.51,3,44
35899551,"Clean, Elegant luxury and close to everything!",259226302,Karen,Brooklyn,Flatbush,40.63378,-73.95867,Private room,135,3,0,,,1,248
15543090,Brooklyn Room in Hip Neighborhood - Close to Train,99392252,Michael,Brooklyn,Bedford-Stuyvesant,40.69172,-73.94445999999999,Private room,61,1,181,2019-05-27,5.47,4,0
34247102,"Charming, newly renovated prime Park Slope Studio",11522108,Cecilia,Brooklyn,Park Slope,40.67428,-73.97559,Entire home/apt,150,3,4,2019-06-25,2.73,1,130
28988684,"Gorgeous sunny, queen size room Brooklyn",71157443,Jane,Brooklyn,Bushwick,40.6911,-73.90942,Private room,90,1,2,2019-04-11,0.25,1,29
1060019,"Modern Duplex 1 bdrm , 1.5 Baths + terrace!",5837033,Mark,Manhattan,Upper East Side,40.7744,-73.95578,Entire home/apt,199,1,116,2019-06-17,1.54,1,300
